sample_id,text,true_label_id,true_label,svm_pred_id,svm_pred_label,svm_source,bilstm_pred_id,bilstm_pred_label,prob_clean,prob_offensive,prob_hate,svm_correct,bilstm_correct,comparison_group,text_len_chars,text_len_tokens,bilstm_oov_rate,toxic_keyword_count
3259,Cho con xin cai cavi vina,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9976267218589783,0.001877178205177188,0.0004961966769769788,True,True,both_right,25,6,0.3333333333333333,2
3260,Chúc thầy sớm đạt đước nút bạch kim,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997960925102234,8.807740528027352e-07,0.00020311554544605315,True,True,both_right,35,8,0.125,0
3261,Oke abe,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9951057434082031,0.002619521226733923,0.002274723956361413,True,True,both_right,7,2,0.0,0
3262,Cực kì thuyết phục :))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999524354934692,9.670251529314555e-06,3.7862660974496976e-05,True,True,both_right,23,8,0.0,0
3263,Uống đi. Uống đi b ai :)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8328911066055298,0.15552490949630737,0.011583935469388962,True,True,both_right,25,10,0.0,0
3264,bình thường a ơi . Cùng lắm chụi khó thây quần thôi😌😌,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9994970560073853,1.9062912542722188e-05,0.00048386960406787694,True,True,both_right,53,14,0.07142857142857142,0
3265,Cưng cô quá,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999918937683105,1.2976526875263517e-07,8.024426279007457e-06,True,True,both_right,11,3,0.0,0
3266,Lê Quang Hùng đi chửi thuê rồi hả em 😆,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9995996356010437,0.0003953021368943155,5.114350187795935e-06,True,True,both_right,38,10,0.0,1
3267,Nguyễn Nhật chuẩn cmnr . nhạc ko nhai nổi. đên bon fan cũng đéo thể yêu thương nổi luôn,2,HATE,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.0013478631153702736,0.9985876083374023,6.453997775679454e-05,False,False,both_wrong,87,20,0.0,10
3268,"Golden Golden Bao tuổi rồi mà phát biểu chán thế hả bạn . Người ta người Việt , không về Việt Nam thì phải sang Trung Quốc mới đúng à . Họ bỏ tiền ra đi máy bay riêng để không ảnh hưởng người khác , mà khi về đến nhà vẫn bị mấy người như bạn kỳ thị chử",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9462447166442871,0.005169395823031664,0.04858580231666565,True,True,both_right,252,60,0.0,10
3269,"Khổ, hồi bé không biết gì cứ đứng trước mặt người lớn tò te cái mồm \"" gửi cho em bao cao su và thêm mấy bao thuốc lá \"".",0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.10379540175199509,0.0023162479046732187,0.8938882946968079,False,False,both_wrong,121,34,0.0,8
3270,tự bóp cu chết nhé,1,OFFENSIVE,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.21549434959888458,0.5185121893882751,0.2659934461116791,True,True,both_right,18,5,0.0,2
3271,Em của a đây - Nhìn về xa xa đằng kia và nghĩ làm sao có thể giống đc ông anh mình 🤣🤣🤣,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999889135360718,3.636603423728957e-06,7.3924056778196245e-06,True,True,both_right,86,25,0.0,1
3272,Thầy đỉnh vc,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9917803406715393,0.0014421162195503712,0.006777497939765453,True,True,both_right,12,3,0.0,2
3273,Tau lỡ tay cut chiếc mái cho con tau😔🤣,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9935674071311951,0.00637675728648901,5.589919601334259e-05,True,True,both_right,38,11,0.0,6
3274,Sắm 1 cây đi kìa,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9829958081245422,0.0002039745741058141,0.016800154000520706,True,True,both_right,16,5,0.0,0
3275,Cuong Ly Dinh chửi cc,2,HATE,2,HATE,loaded_artifact,2,HATE,0.015796758234500885,0.17588548362255096,0.8083177208900452,True,True,both_right,21,5,0.0,3
3276,giống abe,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9975735545158386,0.00010543571988819167,0.002320964355021715,True,True,both_right,9,2,0.0,0
3277,"Đẹp trai,tài năng,tư duy đỉnh cao,call team tốt,tố chất lãnh đạo và nhiều phẩm chất quý khác là những gì mà Ba rọi béo k có",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9975637197494507,8.376403457077686e-06,0.0024280094075948,True,True,both_right,123,34,0.0,7
3278,Cười đay trong quân 😄😄😄😄😄,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999982118606567,6.34208959127136e-07,1.181953393825097e-06,True,True,both_right,25,9,0.0,0
3279,Hí hí 2020 chúc a siêng live hơn nha,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999666213989258,1.8404996808385476e-05,1.4983276741986629e-05,True,True,both_right,36,9,0.1111111111111111,0
3280,Hôm qua nè!mình đi qua cầu này.Đúng lúc có 3 xe len nguoc chiều gặp ngay c.a đang chạy xuống liền quay đầu xe lại liền nhưng chỉ 1 xe bị phạt li do 2 xe kia là xế cũ chạy trước được và xé còn lại là em v i son a.Nói gì thì nói phải tập y thức nữa .Mình thì ủng hộ tinh thần đoàn kết .,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.6075931787490845,0.00042709565605036914,0.3919796645641327,True,True,both_right,284,79,0.012658227848101266,9
3281,Trương Duy ko mvp đội mình thì là mvp của đội bạn :))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999783456325531,3.367391036590561e-05,0.00018285999249201268,True,True,both_right,54,16,0.0,0
3282,Arlios Trinh kinh tởm,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.0013453079154714942,0.9347813129425049,0.06387337297201157,False,False,both_wrong,21,4,0.25,2
3283,Cô mina dễ thương hơn ml của thầy 😀,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.9999650716781616,2.6568027351459023e-06,3.226388798793778e-05,False,False,both_wrong,35,9,0.0,1
3284,Yêu nhau bao lâu không quan trọng. Quan trọng yêu nhau là phải thật lòng,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998354911804199,5.006030187360011e-05,0.00011442602408351377,True,True,both_right,72,16,0.0,3
3285,Tất nhiên là gia mà nhiễm covid19 tất nhiên là out,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9954128861427307,0.0001527419954072684,0.004434456583112478,True,True,both_right,50,11,0.0,1
3286,1 like nữa nhé hjx sống ảo woo,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9759726524353027,0.000122718425700441,0.023904576897621155,True,True,both_right,30,8,0.25,0
3287,giàu ghê vậy. chả bù cho mjk,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9903821349143982,0.007860345765948296,0.0017575318925082684,True,True,both_right,28,8,0.125,3
3288,Anh tôi đóng với Ngạn nhé m.n :v,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9989678859710693,4.547282514977269e-05,0.0009866644395515323,True,True,both_right,32,11,0.0,0
3289,"cứ như là ân huệ ấy! hèn mọn, sao không kiện nó ra tòa án quốc tế! sông mekong là của chung, có phải riêng TQ đâu!",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9428344964981079,0.00474060932174325,0.05242485925555229,True,True,both_right,114,32,0.0625,5
3290,cay lắm 😂😂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9962906837463379,0.003708137897774577,1.2111684100091225e-06,True,True,both_right,10,4,0.0,0
3291,Nói chứ thấy bà này nói chuyện cứ sao sao như con khùng,2,HATE,2,HATE,loaded_artifact,1,OFFENSIVE,0.010238278657197952,0.7025933861732483,0.28716832399368286,True,False,svm_right_bilstm_wrong,55,13,0.0,6
3292,"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",2,HATE,2,HATE,loaded_artifact,2,HATE,0.0004957857890985906,0.00018939279834739864,0.9993147850036621,True,True,both_right,321,82,0.0,17
3293,Mình thuộc top nhanh nhất,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999353885650635,6.399396079359576e-05,5.497653887687193e-07,True,True,both_right,25,5,0.0,0
3294,"bản chất của nó thì ở đâu cũng vậy... cán bộ xã nhiều người không trình độ, chạy chức chạy quyền.. nhiều lúc làm việc còn quên mang não.",2,HATE,2,HATE,loaded_artifact,2,HATE,0.004405878018587828,0.0023443230893462896,0.9932498931884766,True,True,both_right,136,36,0.0,7
3295,Thông minh bị nó diệt,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.19871540367603302,0.7974734902381897,0.003811126109212637,False,False,both_wrong,21,5,0.0,1
3296,Hà Nguyễn xem,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999892711639404,6.177733666845597e-07,1.01144723885227e-05,True,True,both_right,13,3,0.0,2
3297,Tối qua xem đoạn này mà đéo dám cười,1,OFFENSIVE,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.0005108833429403603,0.9994511008262634,3.796860983129591e-05,False,True,bilstm_right_svm_wrong,36,9,0.0,2
3298,Dịch đeo khẩu trang cần j trang điểm,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9991818070411682,0.0007869305554777384,3.119874236290343e-05,True,True,both_right,36,8,0.0,1
3299,mấy con cá đấy gọi chung là quân đội và cớm :v,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.9862082004547119,0.0038799848407506943,0.00991177186369896,False,False,both_wrong,46,13,0.07692307692307693,2
3300,Lấy về lót cái ghế ở nhà hay Cty cũng là tốt nhất,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8863118886947632,0.09728976339101791,0.01639833115041256,True,True,both_right,49,13,0.0,1
3301,Huyền Khánh Phùng nếu e không tiện thì tôi sẽ book vé vào Hà Nội làm người yêu em ??? Và tối nay chúng ta sẽ địt,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.9090896248817444,0.0014106255257502198,0.08949969708919525,False,False,both_wrong,112,29,0.0,4
3302,Dũng #trang . đừng ra HN nữa ở nhà đi.,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.983169436454773,0.01463306788355112,0.0021975813433527946,True,True,both_right,38,12,0.0,0
3303,Sống chậm lại chờ mình với mọi người ơi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999743700027466,1.273574434890179e-05,1.2833183973270934e-05,True,True,both_right,39,9,0.0,0
3304,"Tran Dan, ong co binh thuong khong vay ong?, ong nen di gap bac si de tri binh hoang tuong nhe ong, chuc ong khoe va bot di su hoang tuong.",2,HATE,0,CLEAN,loaded_artifact,2,HATE,0.03325597569346428,0.009650018066167831,0.9570940732955933,False,True,bilstm_right_svm_wrong,139,36,0.0,2
3305,Mèo Tôm-chất gây nghiện =)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999099969863892,5.275520743452944e-05,3.714837657753378e-05,True,True,both_right,27,9,0.0,0
3306,Hy vọng sau này không bị bắt nộp phí Sử Dụng Vỉa Hè,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999859094619751,2.465772240611841e-06,0.0001384414645144716,True,True,both_right,51,13,0.0,3
3307,6p sống chậm thui,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999030828475952,5.908684397581965e-05,3.774380456889048e-05,True,True,both_right,17,4,0.25,0
3308,Giống với hình trên áo abe ghê vậy á🙂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998090863227844,1.6061605492723174e-05,0.0001748520153341815,True,True,both_right,37,10,0.0,1
3309,Phó Chủ nhiệm UBKTTP Tân an(Long an) không có bằng cấp 3 nhưng lý luận CT rất giỏi,2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.9997294545173645,0.0002362576633458957,3.4330907510593534e-05,False,False,both_wrong,82,21,0.047619047619047616,2
3310,Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),1,OFFENSIVE,2,HATE,loaded_artifact,2,HATE,0.043540533632040024,0.00014859579096082598,0.9563108682632446,False,False,both_wrong,87,23,0.0,4
3311,Coi mà sợ cô lỡ miệng chửi thề không à 😢,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.17101357877254486,0.827819287776947,0.0011671161046251655,True,False,svm_right_bilstm_wrong,40,11,0.0,4
3312,Phạm AnhQuân Vũ trụ này a tôi ko thấy chửi bậy ra tiền =))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9990459084510803,0.0008690338581800461,8.502743730787188e-05,True,True,both_right,59,17,0.0,3
3313,Hoàng Hải Yến 🤣 dạ :3 hehe,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999754428863525,8.887253244438398e-08,2.4401464543188922e-05,True,True,both_right,26,8,0.0,0
3314,Tối nay live ở đâu abe,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9929124712944031,0.0023590014316141605,0.004728507250547409,True,True,both_right,22,6,0.0,0
3315,K-ICM ở 1 diễn biến khác,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998493194580078,1.3883537576475646e-05,0.00013678563118446618,True,True,both_right,24,8,0.0,3
3316,Nc thu hut qua troi 👍🏻,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999984502792358,4.107285462850996e-07,1.2405743063936825e-06,True,True,both_right,22,7,0.14285714285714285,0
3317,Vũ Thị Lan Anh mua oto đã khó còn lại phải bmw nữa mới chịu :<,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999443292617798,1.7121383280027658e-06,5.4017535148886964e-05,True,True,both_right,62,17,0.0,1
3318,Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,0,CLEAN,2,HATE,loaded_artifact,2,HATE,0.014028750360012054,0.000431788619607687,0.9855395555496216,False,False,both_wrong,48,14,0.0,3
3319,Admin add cho e vào group với ạ,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9994125366210938,0.0002905061701312661,0.00029699935112148523,True,True,both_right,31,8,0.0,2
3320,Bạn nói chuyện hay quá. Họ ko bằng mình thì họ ghét mình.,0,CLEAN,0,CLEAN,loaded_artifact,2,HATE,0.02375202067196369,0.0007106910343281925,0.9755373001098633,True,False,svm_right_bilstm_wrong,68,33,0.0,3
3321,:))) ăn ở thôi abe,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9664440751075745,0.014631080441176891,0.018924780189990997,True,True,both_right,18,8,0.0,1
3322,Em thích tính chế v đó ..,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9603034853935242,0.00036448222817853093,0.03933200240135193,True,True,both_right,25,8,0.0,0
3323,Hoài Phong đùa duyên ghê hihi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999996423721313,2.6517926698943484e-07,1.4881479160067101e-07,True,True,both_right,29,6,0.0,2
3324,Cô chúng quê với mình nè! P.5 luôn :)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8180179595947266,0.0013182098045945168,0.1806638538837433,True,True,both_right,38,14,0.0,1
3325,sống tốt đi đừng cà khịa kẻo chim ỉa lên đầu :),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9894999861717224,0.0003376106033101678,0.010162358172237873,True,True,both_right,47,13,0.07692307692307693,3
3326,A bac kj so nho nhat nam 😂😂😂😂😂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999645948410034,3.298832234577276e-05,2.3654299639019882e-06,True,True,both_right,30,12,0.08333333333333333,1
3327,"Vâng! Xin giới thiệu vs các bạn, đây là ông Cao Thất Đức!",2,HATE,0,CLEAN,loaded_artifact,0,CLEAN,0.9991810917854309,0.0005865402054041624,0.00023235930711962283,False,False,both_wrong,57,16,0.0,1
3328,Ôi cát mẹt của bả,1,OFFENSIVE,0,CLEAN,loaded_artifact,0,CLEAN,0.9869248867034912,0.012845425866544247,0.00022970663849264383,False,False,both_wrong,17,5,0.2,2
3329,Cần lắm một ai đó đến đây để hợp tác làm 1 đứa,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999970197677612,9.866729442364885e-07,2.0427676190593047e-06,True,True,both_right,46,13,0.0,2
3330,"Fake và Real vậy đi , mua gì thì tùy điều kiện mỗi người :))))",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.987632155418396,0.0029893573373556137,0.009378451853990555,True,True,both_right,62,19,0.0,3
3331,Long công tử dạo này có hay đi đá phò TDH nữa k vậy 😂😂😂,0,CLEAN,2,HATE,loaded_artifact,0,CLEAN,0.6116006970405579,0.3874480128288269,0.000951280992012471,False,True,bilstm_right_svm_wrong,55,17,0.058823529411764705,3
3332,Tu cai mo lai bot de cho Con minh mai sau. Muon noi tieng ma khong song hay sao .,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.35489335656166077,0.5985304117202759,0.04657620191574097,True,False,svm_right_bilstm_wrong,81,21,0.0,6
3333,Các bạn bị ngu hả đây là style mà.?,2,HATE,2,HATE,loaded_artifact,2,HATE,0.16136080026626587,0.0019670301117002964,0.8366721272468567,True,True,both_right,35,11,0.0,3
3334,tí stream k anh uie,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8218190670013428,0.007358993403613567,0.1708219200372696,True,True,both_right,19,5,0.2,0
3335,"Thưa Đảng và Nhà Nước, nếu bỏ tù chung thân được bọn cố ý giấu bệnh và tránh cách ly thì cứ làm! Dân xin cảm ơn nhiều lắm ạ!",0,CLEAN,2,HATE,loaded_artifact,0,CLEAN,0.8463088274002075,0.0028704111464321613,0.150820791721344,False,True,bilstm_right_svm_wrong,124,33,0.0,4
3336,1997 mien tay vlioc oi chi kim hat bai gi vay chi minh di a,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9987665414810181,3.632807420217432e-05,0.0011972248321399093,True,True,both_right,59,15,0.13333333333333333,2
3337,Khang Phạm t đoạn hẻm nghĩa trang vô nè,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999608993530273,2.181994750571903e-05,1.731273005134426e-05,True,True,both_right,39,9,0.1111111111111111,0
3338,Ủa bà này gái ha trai :3,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998759031295776,1.950361365743447e-05,0.00010447714885231107,True,True,both_right,24,8,0.0,1
3339,Vứt hết liêm sỉ xin like,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998140931129456,0.00018435732636135072,1.5453923651875812e-06,True,True,both_right,24,6,0.0,0
3340,:v sống sao bây giờ :v,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9996857643127441,5.633016917272471e-05,0.00025783595629036427,True,True,both_right,22,8,0.0,1
3341,ngồn bồn tắm húp mì tôm thái. :)),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9993675351142883,0.00011161450674990192,0.000520836329087615,True,True,both_right,33,11,0.09090909090909091,0
3342,"4,000$",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.996401309967041,0.0034313772339373827,0.0001673687802394852,True,True,both_right,6,4,0.0,0
3343,:((,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998432397842407,0.00014438827929552644,1.2374061952868942e-05,True,True,both_right,3,3,0.0,0
3344,An An Khuê Huỳnh mình gọi chung là hoa cánh bướm nha 🤣🤣,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999960660934448,2.1059847767901374e-06,1.7728300463204505e-06,True,True,both_right,55,14,0.0,0
3345,Đọc rõ họ tên nhanh 😡,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999472439289093,0.0005256769945845008,1.888206156763772e-06,True,True,both_right,21,6,0.0,1
3346,Như 2 giọt nước chỉ khác mỗi mặt,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9963703155517578,0.00011813483433797956,0.0035115587525069714,True,True,both_right,32,8,0.0,1
3347,Xin chào các cháu đã quay lại với kênh của ôg độ vê lốc,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9997957348823547,2.9826884201611392e-05,0.00017446541460230947,True,True,both_right,55,14,0.0,2
3348,Chị ấy bảo tạm thời không sử dụng Facebook thôi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999750852584839,1.8572996850707568e-05,6.263818249863107e-06,True,True,both_right,47,10,0.0,2
3349,Phan Hoài Nhân thế này chắc đéo bán dc hàng đâu,0,CLEAN,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.0482482835650444,0.9205688238143921,0.031182829290628433,False,False,both_wrong,47,11,0.0,2
3350,HAY lắm abe oi =))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9984044432640076,0.00017233597463928163,0.0014232052490115166,True,True,both_right,20,10,0.0,0
3351,"Bố keme m, t chụp hết rồi",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9963517189025879,0.0005072138737887144,0.003141065826639533,True,True,both_right,25,8,0.125,2
3352,#1 trending đi mấy bạn ơi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.989913821220398,0.00024490366922691464,0.009841271676123142,True,True,both_right,25,7,0.0,1
3353,Bê lol chạy tám hướng là có thật=))),1,OFFENSIVE,1,OFFENSIVE,loaded_artifact,1,OFFENSIVE,0.009717963635921478,0.9894288182258606,0.0008532394422218204,True,True,both_right,36,12,0.0,1
3354,ôi phất lên anh ơi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999966025352478,1.7257169020012952e-05,1.6685467926436104e-05,True,True,both_right,18,5,0.2,0
3355,A3 oi a 3 no j nhu luu dan vay a3.giau qua troi jau la dan og muon lm phu nu vay s k bo tien ra di tham my.cai mat nhu qq ngta.o do no.nhin ng la biet co tien hay k tien roi.o do no sua nhu cho sua,2,HATE,2,HATE,loaded_artifact,1,OFFENSIVE,0.13928283751010895,0.6563249230384827,0.204392209649086,True,False,svm_right_bilstm_wrong,197,61,0.01639344262295082,8
3356,Thanks bạn,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9992571473121643,6.117266457295045e-05,0.0006815871456637979,True,True,both_right,10,2,0.0,0
3357,Gớm xuống top2 có 1 hôm mà unti cno gáy kinh quá tộc trưởng ak 😂,0,CLEAN,2,HATE,loaded_artifact,0,CLEAN,0.9977502226829529,0.0021529330406337976,9.68518215813674e-05,False,True,bilstm_right_svm_wrong,64,16,0.125,4
3358,"\""Tầm ảnh hưởng quá lớn trong showbiz việt\"". Ok cái like lớn thật 😂😂😂",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999946355819702,3.425952854740899e-06,1.8892935713665793e-06,True,True,both_right,70,21,0.0,1
3359,Có cái gì sai sai,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9835652709007263,0.016396522521972656,3.8279675209196284e-05,True,True,both_right,17,5,0.0,1
3360,Ae chuẩn bị câu chửi trc đi,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9998335838317871,0.00013353361282497644,3.285017373855226e-05,True,True,both_right,27,7,0.0,1
3361,Vậy cũng tốt. Có khi sống vậy sẽ an nhàn hơn,0,CLEAN,0,CLEAN,loaded_artifact,1,OFFENSIVE,0.24724534153938293,0.6568666100502014,0.09588801860809326,True,False,svm_right_bilstm_wrong,44,12,0.0,0
3362,E nói chắc k sai đâu phải k thầyyyy😂😂,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999113082885742,8.245646313298494e-05,6.239416507014539e-06,True,True,both_right,37,11,0.09090909090909091,2
3363,Chói chưaa,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.5745102763175964,0.16419383883476257,0.261295884847641,True,True,both_right,10,2,1.0,2
3364,Huyền Minh Vũ :)))) ơ,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9431549906730652,0.0007467013201676309,0.0560983344912529,True,True,both_right,21,9,0.0,0
3365,"ông già lấy hết tiền đi đãi bạn, tháng này Tùng Sói thiếu sữa rồi :v",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.8519988656044006,0.01088692620396614,0.1371142417192459,True,True,both_right,68,18,0.0,4
3366,k rãnh loz làm gì lên xem abe,2,HATE,2,HATE,loaded_artifact,0,CLEAN,0.7491419911384583,0.07612521201372147,0.17473280429840088,True,False,svm_right_bilstm_wrong,29,8,0.0,1
3367,Chúc bác khỏe mạnh và vượt qua cơn đại dịch này.,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999920129776001,5.217298621573718e-06,2.717510824368219e-06,True,True,both_right,48,12,0.0,1
3368,Gặp lol xỉu 3 ngày,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.993564784526825,0.0025444510392844677,0.0038906587287783623,True,True,both_right,18,5,0.0,3
3369,"Ko liên quan, nhưng thư giản chút đi dạo này HK căng thẳng lắm rồi. 😆😆😆",0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.5471708178520203,0.0008261997136287391,0.45200300216674805,True,True,both_right,71,20,0.0,3
3370,Chắc đây làng có nhiều phẫn nộ nhất trog cái nhóm cmt này,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.6895620822906494,0.0021820068359375,0.30825597047805786,True,True,both_right,57,13,0.0,2
3371,công nhận ghê,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.999984860420227,6.976662461966043e-06,8.14681152405683e-06,True,True,both_right,13,3,0.0,1
3372,Nguyễn Tiến ib,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999632835388184,3.350795668666251e-05,3.266627345510642e-06,True,True,both_right,14,3,0.0,2
3373,Oze.,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.4655996263027191,0.34692084789276123,0.18747946619987488,True,True,both_right,4,2,0.5,0
3374,"Xam quá đi , gặp mấy con quỷ khùng cười muốn sạc luôn",2,HATE,2,HATE,loaded_artifact,2,HATE,0.13659346103668213,0.034861624240875244,0.8285448551177979,True,True,both_right,53,13,0.0,5
3375,Nhà sx iphone khéo tay thế,0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9999747276306152,5.1421657190076075e-06,2.0159406631137244e-05,True,True,both_right,26,6,0.0,1
3376,:)) cay vl,1,OFFENSIVE,1,OFFENSIVE,loaded_artifact,0,CLEAN,0.5339502692222595,0.4366321265697479,0.029417602345347404,True,False,svm_right_bilstm_wrong,10,5,0.0,1
3377,Ủa lôi chị t dô chi =))),0,CLEAN,0,CLEAN,loaded_artifact,0,CLEAN,0.9993494153022766,0.0001649678306421265,0.0004856379237025976,True,True,both_right,24,10,0.0,1
3378,"Với tài năng của thủ tướng cộng với trí tuệ của ông Kiên, minh tin rằng năm sau kinh tế VN sẽ hóa rồng lộn xuống thiên đường XHCN",2,HATE,2,HATE,loaded_artifact,2,HATE,0.03084782138466835,0.0023160779383033514,0.966836154460907,True,True,both_right,129,30,0.0,3
